LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-54,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-54,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-54,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-54,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-54,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-35,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-54,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-54,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-54,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-54,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-54,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-54,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-54,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:49,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-35,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-54,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-54,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-36,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:30:50,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
